SystemCode,SystemCN,SystemEN,SubSystemCN,報修徵狀,故障零組件,故障原因
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,其他,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,其他,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,煞車控制單元(BCU)總成,組件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(PSB)電源板,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(PSB)電源板,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(PSB)電源板,板件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(VCB)閥控制板,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(VCB)閥控制板,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(VCB)閥控制板,板件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(CPU)中央處理器板,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(CPU)中央處理器板,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(CPU)中央處理器板,板件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(CIB)控制器區域網路界面板,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(CIB)控制器區域網路界面板,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(CIB)控制器區域網路界面板,板件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(AIO)類比輸入/輸出板,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(AIO)類比輸入/輸出板,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(AIO)類比輸入/輸出板,板件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(DIO)數位輸入/輸出板卡板,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(DIO)數位輸入/輸出板卡板,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,BCU_(DIO)數位輸入/輸出板卡板,板件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,車輛載重偵測裝置,數值異常
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,車輛載重偵測裝置,組件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,速度感應器,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,速度感應器,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,速度感應器,組件故障
TS,電聯車系統,Tram System,煞車系統,煞車控制單元(BCU)異常,加壓裝置,組件故障
TS,電聯車系統,Tram System,煞車系統,轉向架ERR,其他,暫態(需重置)
TS,電聯車系統,Tram System,煞車系統,轉向架ERR,其他,暫態(不需重置)
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,斷路器(ABB S201MT-B10),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,斷路器(ABB S201MT-B6),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,斷路器(ABB S201MT-K32A),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,斷路器(ABB S201MT-Z4),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,斷路器(ABB S801S-B80),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,繼電器(LUETZE RPE 6-6306 DC 24 V / FK),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,繼電器(Luetze LRZK6F-D024-240H-01),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,延時繼電器(ABB CT-MFS.21S),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,半導體繼電器模組(Luetze OT-6155 DC 24 V),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,薄型繼電器(Weidmueller MCZ R 24Vdc 1COTRAK),組件故障
TS,電聯車系統,Tram System,煞車系統,電氣控制元件異常,電流信號轉換器(2857-0550),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,其他,其他
TS,電聯車系統,Tram System,照明系統,車外照明異常,其他,組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,頭燈(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,頭燈(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,頭燈(含光源),脫膠
TS,電聯車系統,Tram System,照明系統,車外照明異常,頭燈(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,車頂燈(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車頂燈(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車頂燈(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,車頂燈過電壓保護器,暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車頂燈過電壓保護器,暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車頂燈過電壓保護器,組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,前燈單元總成控制盒,暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,前燈單元總成控制盒,暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,前燈單元總成控制盒,組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,前霧燈(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,前霧燈(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,前霧燈(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,晝行燈、標識燈、方向燈組(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,晝行燈、標識燈、方向燈組(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,晝行燈、標識燈、方向燈組(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,尾燈、煞車燈組(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,尾燈、煞車燈組(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,尾燈、煞車燈組(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,後霧燈、倒車燈組(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,後霧燈、倒車燈組(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,後霧燈、倒車燈組(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,車側方向燈(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車側方向燈(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車側方向燈(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,車側標識燈(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車側標識燈(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,車側標識燈(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車外照明異常,前燈單元總成控制盒 ,暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,前燈單元總成控制盒 ,暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車外照明異常,前燈單元總成控制盒 ,組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,其他,其他
TS,電聯車系統,Tram System,照明系統,車內照明異常,其他,組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板1(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板1(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板1(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板2(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板2(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板2(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板3(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板3(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室LED燈板3(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,上下車門處照明燈具(含光源),暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,上下車門處照明燈具(含光源),暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,上下車門處照明燈具(含光源),組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室照明變壓器,暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室照明變壓器,暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,客室照明變壓器,組件故障
TS,電聯車系統,Tram System,照明系統,車內照明異常,光感應器,暫態(需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,光感應器,暫態(不需重置)
TS,電聯車系統,Tram System,照明系統,車內照明異常,光感應器,組件故障
TS,電聯車系統,Tram System,照明系統,駕駛室照明,其他,其他
TS,電聯車系統,Tram System,照明系統,駕駛室照明,其他,組件故障
TS,電聯車系統,Tram System,照明系統,駕駛室照明,閱讀燈 ,組件故障
TS,電聯車系統,Tram System,照明系統,駕駛室照明,駕駛室照明燈 ,組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,斷路器(ABB S201MT-B6A),組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,斷路器(ABB S201MT-K4A),組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,斷路器(ABB S201MT-K2A),組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,斷路器(ABB S201MT-Z2A),組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,斷路器(ABB S201MT-K2),組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,繼電器(Luetze LRZK6F-D024-240H-01),組件故障
TS,電聯車系統,Tram System,照明系統,電氣控制元件異常,薄型繼電器(Weidmueller MCZ R 24Vdc 1COTRAK),組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,牽引馬達總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,速度感測器 ,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,速度感測器 ,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,速度感測器 ,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,溫度感測器,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,溫度感測器,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引馬達異常,溫度感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,其他,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,其他,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,ACU卡板,板件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,ACU卡板,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,ACU卡板,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,TCU卡板,板件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,TCU卡板,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,TCU卡板,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,儲能裝置電抗器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,牽引電抗器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,輔電電抗器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,電壓感測器模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,斷路器模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,24Vdc電源穩壓器模組,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,24Vdc電源穩壓器模組,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,24Vdc電源穩壓器模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,24Vdc控制繼電器模組,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,24Vdc控制繼電器模組,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,24Vdc控制繼電器模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,CanBus通訊模組,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,CanBus通訊模組,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,CanBus通訊模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,內部散熱風扇模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,外部散熱風扇模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,CC400繼電器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,IGBT 卡板,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,IGBT 卡板,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器及輔助電源供應器異常,IGBT 卡板,板件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,牽引變流器總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,輸入電源保險絲,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,輸入電源接觸器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,儲能裝置被動元件組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,牽引換流器異常,輸入電源電流感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,輔助電源供應器總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,高頻整流器模組(XC),組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,輔助變流器模組(AUX),組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,24Vdc 充電器模組,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,24Vdc 充電器模組,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,24Vdc 充電器模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,24Vdc充電器輸出二極體模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,輸入保險絲,組件故障
TS,電聯車系統,Tram System,電力與推進系統,輔助電源供應器異常,輸入接觸器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,儲能電池(ESS)總成,絕緣異常
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,儲能電池(ESS)總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,儲能電池(ESS)總成,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,儲能電池(ESS)總成,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,保險絲(外),組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,乾燥包,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,冷卻液,其他
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,冷卻液,酸鹼值不合格
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,高壓隔離開關,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,電源管理系統(BMS),組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,絕緣監視模組,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,水管墊圈,組件故障
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,回水螺絲,鏽蝕
TS,電聯車系統,Tram System,電力與推進系統,儲能裝置異常,回水螺絲,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,其他,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,其他,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷卻器總成,冷媒系統異常
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷卻器總成,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷卻器總成,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷卻器總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,風扇,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷凝器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷媒收集器,堵塞
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,冷媒收集器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,乾燥器,堵塞
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,乾燥器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,熱交換器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,無水位開關,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,液位感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,出入口接頭,鏽蝕
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,出入口接頭,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,水箱溫度感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,低水位感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,高水位感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,高壓開關,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,高壓感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,壓縮機,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,壓縮機過溫保護開關,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,膨脹閥,堵塞
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,膨脹閥,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,水泵,組件故障
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,水管,堵塞
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,水管,洩漏
TS,電聯車系統,Tram System,電力與推進系統,冷卻器異常,水管,組件故障
TS,電聯車系統,Tram System,電力與推進系統,機廠電源插座異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,機廠電源插座異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,機廠電源插座異常,機廠電源插座總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,機廠電源插座異常,機廠電源插座微動開關,組件故障
TS,電聯車系統,Tram System,電力與推進系統,機廠電源插座異常,機廠電源插座接觸器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,其他,浸水
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,高速斷路器總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,高速斷路器保護罩,組件故障
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,高速斷路器過流保護器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,高速斷路器消弧室,組件故障
TS,電聯車系統,Tram System,電力與推進系統,高速斷路器異常,高速斷路器閉合裝置及耦合器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,其他,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,其他,其他
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓總成,鏽蝕
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓鏈條總成,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓彈簧片,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓橡膠彈簧元件,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓主軸驅動器,定位異常
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓主軸驅動器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓主軸驅動器,暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓主軸驅動器,暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓弓頭,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓下導桿,變形/歪斜
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓下導桿,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓張緊彈簧,組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓手搖曲柄位置感測器,組件故障
TS,電聯車系統,Tram System,電力與推進系統,電氣控制元件異常,集電弓(手動曲柄保護極限開關(omron D4CC-4060),暫態(需重置)
TS,電聯車系統,Tram System,電力與推進系統,電氣控制元件異常,集電弓(手動曲柄保護極限開關(omron D4CC-4060),暫態(不需重置)
TS,電聯車系統,Tram System,電力與推進系統,電氣控制元件異常,集電弓(手動曲柄保護極限開關(omron D4CC-4060),組件故障
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓手動曲柄彈性軸,斷裂
TS,電聯車系統,Tram System,電力與推進系統,集電系統異常,集電弓手動曲柄彈性軸,鏽蝕
